"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average_Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","08-May-2020","         97.60","         98.49","         99.36","         98.00","         98.28","         98.12","         98.62","     871210","            85917433.42","       6613","     431142","         49.49"
"NIFTYBEES","EQ","11-May-2020","         98.12","         98.99","         99.97","         98.01","         98.79","         98.21","         99.09","    1213126","           120203757.65","       9445","     439317","         36.21"
"NIFTYBEES","EQ","12-May-2020","         98.21","         98.19","         98.85","         96.21","         97.99","         97.96","         97.10","    1596323","           155008322.19","      14095","     674070","         42.23"
"NIFTYBEES","EQ","13-May-2020","         97.96","         95.90","        106.80","         95.90","         99.74","         99.69","        100.08","    3330046","           333260127.05","      13705","    1731974","         52.01"
"NIFTYBEES","EQ","14-May-2020","         99.69","         97.70","         99.39","         97.11","         97.79","         97.42","         97.96","    1975805","           193544232.47","      13589","    1140109","         57.70"
"NIFTYBEES","EQ","15-May-2020","         97.42","         97.50","         98.90","         96.37","         97.06","         97.08","         96.86","    2010265","           194719733.71","      13104","     981712","         48.83"
"NIFTYBEES","EQ","18-May-2020","         97.08","         97.85","         97.90","         93.75","         94.00","         93.93","         94.67","    4744786","           449170833.53","      31411","    2865253","         60.39"
"NIFTYBEES","EQ","19-May-2020","         93.93","         95.01","         95.99","         94.20","         94.50","         94.34","         95.06","    3341572","           317656417.62","      14188","     842243","         25.20"
"NIFTYBEES","EQ","20-May-2020","         94.34","         95.65","         96.79","         94.02","         96.79","         96.25","         95.41","    1981167","           189030354.65","      10721","     629393","         31.77"
"NIFTYBEES","EQ","21-May-2020","         96.25","         97.45","         97.46","         95.50","         96.70","         96.69","         96.78","    1286795","           124529907.18","       8420","     433220","         33.67"
"NIFTYBEES","EQ","22-May-2020","         96.69","         99.00","         99.00","         94.80","         96.17","         96.11","         95.90","    1872398","           179554526.70","      11050","     570234","         30.45"
"NIFTYBEES","EQ","26-May-2020","         96.11","         98.00","         98.00","         84.60","         96.37","         96.21","         96.51","    2194346","           211771200.10","      10072","     702863","         32.03"
"NIFTYBEES","EQ","27-May-2020","         96.21","         96.95","         98.79","         95.52","         98.58","         98.60","         97.27","    2916890","           283713904.05","      11827","     917679","         31.46"
